_id,UN_VOL_AV,ID_EDIF,area,proprieta,Classifica,LONG_X_4326_CENTROID,LAT_Y_4326_CENTROID,Location
2650,11.458,E00000022527,24.7152,Dato non in possesso,Insediamenti residenziali,9.191470281734636,45.47044935973092,"(45.47044935973092, 9.191470281734636)"
2651,23.116,E00000022869,65.7706,Dato non in possesso,Insediamenti residenziali,9.191806787511922,45.471210637786655,"(45.471210637786655, 9.191806787511922)"
2652,20.559,E00000020941,108.045,Dato non in possesso,Insediamenti residenziali,9.158528841729806,45.46965530784016,"(45.46965530784016, 9.158528841729806)"
2653,19.897,E00000022459,117.755,Dato non in possesso,Insediamenti residenziali,9.192964082804279,45.471489665539785,"(45.471489665539785, 9.192964082804279)"
2654,19.402,E00000020590,64.1123,Dato non in possesso,Insediamenti residenziali,9.222261815783616,45.46914696512067,"(45.46914696512067, 9.222261815783616)"
2655,21.7,E00000022620,255.655,Dato non in possesso,Insediamenti residenziali,9.228053800786828,45.47140594796685,"(45.47140594796685, 9.228053800786828)"
2656,19.096,E00000022529,198.243,Dato non in possesso,Servizi pubblici,9.187801046133597,45.471092044523814,"(45.471092044523814, 9.187801046133597)"
2657,26.915,E00000022515,82.2773,Dato non in possesso,Insediamenti residenziali,9.190761701284993,45.470862741736674,"(45.470862741736674, 9.190761701284993)"
2658,12.434,E00000021235,59.3917,Dato non in possesso,Insediamenti residenziali,9.195177476072647,45.470384067724254,"(45.470384067724254, 9.195177476072647)"
2659,31.266,E00000020584,133.303,Dato non in possesso,Insediamenti residenziali,9.20187724718314,45.469192430294946,"(45.469192430294946, 9.20187724718314)"
2660,17.175,E00000020337,20.9758,Dato non in possesso,Insediamenti residenziali,9.207888149776718,45.46898349061661,"(45.46898349061661, 9.207888149776718)"
2661,22.737,E00000022497,43.1982,Dato non in possesso,Insediamenti residenziali,9.190542321102635,45.470595792185975,"(45.470595792185975, 9.190542321102635)"
2662,25.315,E00000022463,30.6813,Dato non in possesso,Insediamenti residenziali,9.192859347199104,45.471288066506936,"(45.471288066506936, 9.192859347199104)"
2663,4.218,E00000021190,238.533,Dato non in possesso,Insediamenti residenziali,9.204362068345487,45.47012965629649,"(45.47012965629649, 9.204362068345487)"
2664,14.191,E00000031886,132.314,Dato non in possesso,Insediamenti residenziali,9.158351525505115,45.47018235241888,"(45.47018235241888, 9.158351525505115)"
2665,12.153,E00000022757,300.613,Dato non in possesso,Insediamenti residenziali,9.196961780653428,45.47016411204446,"(45.47016411204446, 9.196961780653428)"
2666,16.14,E00000021238,98.6009,Dato non in possesso,Insediamenti residenziali,9.193844309950276,45.46968883758824,"(45.46968883758824, 9.193844309950276)"
2667,17.169,E00000021272,58.8456,Dato non in possesso,Insediamenti residenziali,9.208402540836358,45.47047685809916,"(45.47047685809916, 9.208402540836358)"
2668,9.964,E00000022230,203.095,Dato non in possesso,Insediamenti residenziali,9.167429118932734,45.471466079512766,"(45.471466079512766, 9.167429118932734)"
2669,34.671,E00000031784,121.735,Dato non in possesso,Insediamenti residenziali,9.204279009613932,45.469171895260835,"(45.469171895260835, 9.204279009613932)"
2670,18.447,E00000022756,67.6168,Dato non in possesso,Insediamenti residenziali,9.197674942899077,45.46961010151147,"(45.46961010151147, 9.197674942899077)"
2671,25.677,E00000021275,167.35,Dato non in possesso,Insediamenti residenziali,9.207081875472163,45.470181644802594,"(45.470181644802594, 9.207081875472163)"
2672,15.435,E00000031700,139.03,Dato non in possesso,Insediamenti residenziali,9.208198468166621,45.46910611406083,"(45.46910611406083, 9.208198468166621)"
2673,4.741,E00000021268,525.139,Dato non in possesso,Insediamenti residenziali,9.20813653281435,45.46990358646318,"(45.46990358646318, 9.20813653281435)"
2674,32.158,E00000022299,163.47,Dato non in possesso,Insediamenti residenziali,9.20700721564558,45.4710718102996,"(45.4710718102996, 9.20700721564558)"
2675,22.783,E00000022178,210.298,Dato non in possesso,Insediamenti residenziali,9.194231369374442,45.47095158296863,"(45.47095158296863, 9.194231369374442)"
2676,16.713,E00000022878,88.7634,Dato non in possesso,Insediamenti residenziali,9.191272959354142,45.47101211252875,"(45.47101211252875, 9.191272959354142)"
2677,20.002,E00000021446,130.755,Dato non in possesso,Insediamenti residenziali,9.195155780816927,45.470011805707514,"(45.470011805707514, 9.195155780816927)"
2678,14.351,E00000022321,97.5359,Dato non in possesso,Insediamenti residenziali,9.185199860936466,45.47042119576789,"(45.47042119576789, 9.185199860936466)"
2679,20.703,E00000022701,130.395,Dato non in possesso,Insediamenti residenziali,9.212017035600457,45.47088045164749,"(45.47088045164749, 9.212017035600457)"
2680,12.976,E00000022454,81.3352,Dato non in possesso,Insediamenti residenziali,9.193581244594073,45.4715605214491,"(45.4715605214491, 9.193581244594073)"
2681,19.291,E00000021273,101.411,Dato non in possesso,Insediamenti residenziali,9.207310682280466,45.46990208156655,"(45.46990208156655, 9.207310682280466)"
2682,22.688,E00000022506,59.467,Dato non in possesso,Insediamenti residenziali,9.191127182756663,45.46999034792118,"(45.46999034792118, 9.191127182756663)"
2683,8.001,E00000022329,211.324,Dato non in possesso,Insediamenti residenziali,9.185952825435587,45.47141249050355,"(45.47141249050355, 9.185952825435587)"
2684,19.092,E00000021453,39.486,Dato non in possesso,Insediamenti residenziali,9.19432382628079,45.46964601040428,"(45.46964601040428, 9.19432382628079)"
2685,26.232,E00000021529,104.464,Dato non in possesso,Insediamenti residenziali,9.16949321086806,45.470458446588886,"(45.470458446588886, 9.16949321086806)"
2686,16.238,E00000022362,128.154,Dato non in possesso,Insediamenti residenziali,9.208893146382884,45.471685617784956,"(45.471685617784956, 9.208893146382884)"
2687,16.78,E00000022869,77.6361,Dato non in possesso,Insediamenti residenziali,9.191618643068708,45.471316208739715,"(45.471316208739715, 9.191618643068708)"
2688,23.083,E00000022528,128.69,Dato non in possesso,Insediamenti residenziali,9.188326762063083,45.47078128596891,"(45.47078128596891, 9.188326762063083)"
2689,14.264,E00000020941,65.8023,Dato non in possesso,Insediamenti residenziali,9.158396846077192,45.469754649578384,"(45.469754649578384, 9.158396846077192)"
2690,17.497,E00000031887,85.7158,Dato non in possesso,Insediamenti residenziali,9.15860472063378,45.46996858449915,"(45.46996858449915, 9.15860472063378)"
2691,23.831,E00000022757,145.062,Dato non in possesso,Insediamenti residenziali,9.197412816953348,45.47011758356506,"(45.47011758356506, 9.197412816953348)"
2692,15.108,E00000022321,59.5202,Dato non in possesso,Insediamenti residenziali,9.185107459486968,45.47050711327181,"(45.47050711327181, 9.185107459486968)"
2693,18.226,E00000022309,66.9955,Dato non in possesso,Insediamenti residenziali,9.208429012771841,45.471328019950846,"(45.471328019950846, 9.208429012771841)"
2694,19.172,E00000022512,502.148,Dato non in possesso,Servizi pubblici,9.1879329409581,45.47134749375071,"(45.47134749375071, 9.1879329409581)"
2695,29.377,E00000022894,179.667,Dato non in possesso,Insediamenti residenziali,9.197416469868807,45.47082987542261,"(45.47082987542261, 9.197416469868807)"
2696,17.648,E00000021237,26.017,Dato non in possesso,Insediamenti residenziali,9.194770185915027,45.47048039245539,"(45.47048039245539, 9.194770185915027)"
2697,23.084,E00000022508,127.398,Dato non in possesso,Insediamenti residenziali,9.1902219896463,45.4706663827008,"(45.4706663827008, 9.1902219896463)"
2698,15.59,E00000022529,55.5632,Dato non in possesso,Servizi pubblici,9.187696421093307,45.4710868264385,"(45.4710868264385, 9.187696421093307)"
2699,24.89,E00000022621,30.3914,Dato non in possesso,Insediamenti residenziali,9.228368002299403,45.47134974600395,"(45.47134974600395, 9.228368002299403)"
2700,17.771,E00000022498,52.0457,Dato non in possesso,Insediamenti residenziali,9.191332927559024,45.470731918863976,"(45.470731918863976, 9.191332927559024)"
2701,25.017,E00000021048,17.4482,Dato non in possesso,Insediamenti residenziali,9.197302153726918,45.469563819877834,"(45.469563819877834, 9.197302153726918)"
2702,32.708,E00000022307,96.8795,Dato non in possesso,Insediamenti residenziali,9.20701081295664,45.470928742440506,"(45.470928742440506, 9.20701081295664)"
2703,24.292,E00000022699,179.222,Dato non in possesso,Insediamenti residenziali,9.212973248100376,45.47094722887778,"(45.47094722887778, 9.212973248100376)"
2704,23.734,E00000022702,34.1685,Dato non in possesso,Insediamenti residenziali,9.21246724186868,45.47123395784135,"(45.47123395784135, 9.21246724186868)"
2705,14.311,E00000022316,147.637,Dato non in possesso,Insediamenti residenziali,9.187284080114136,45.47145255593295,"(45.47145255593295, 9.187284080114136)"
2706,9.671,E00000031984,228.992,Dato non in possesso,Insediamenti residenziali,9.231797190954753,45.47062000440325,"(45.47062000440325, 9.231797190954753)"
2707,9.339,E00000021116,48.941,Dato non in possesso,Insediamenti residenziali,9.203204863681908,45.469753262057516,"(45.469753262057516, 9.203204863681908)"
2708,21.639,E00000031828,78.3211,Dato non in possesso,Insediamenti residenziali,9.163812097498054,45.46963397577878,"(45.46963397577878, 9.163812097498054)"
2709,10.795,E00000021131,39.6738,Dato non in possesso,Insediamenti residenziali,9.201267219283439,45.46987959378554,"(45.46987959378554, 9.201267219283439)"
2710,31.268,E00000021141,75.8147,Dato non in possesso,Insediamenti residenziali,9.201179357138379,45.47005392503746,"(45.47005392503746, 9.201179357138379)"
2711,12.314,E00000022427,141.078,Dato non in possesso,Insediamenti residenziali,9.20159638571558,45.471676824098054,"(45.471676824098054, 9.20159638571558)"
2712,25.057,E00000022757,608.823,Dato non in possesso,Insediamenti residenziali,9.197112570653179,45.470304615291134,"(45.470304615291134, 9.197112570653179)"
2713,18.662,E00000022463,80.6722,Dato non in possesso,Insediamenti residenziali,9.192848691982539,45.47120708875509,"(45.47120708875509, 9.192848691982539)"
2714,17.128,E00000022893,419.256,Dato non in possesso,Servizi pubblici,9.1972226100492,45.47116465432811,"(45.47116465432811, 9.1972226100492)"
2715,29.192,E00000022307,152.882,Dato non in possesso,Insediamenti residenziali,9.207030131325956,45.470861404866056,"(45.470861404866056, 9.207030131325956)"
2716,18.265,E00000021281,66.8808,Dato non in possesso,Insediamenti residenziali,9.207321445504272,45.46931287642061,"(45.46931287642061, 9.207321445504272)"
2717,20.717,E00000022751,565.616,Dato non in possesso,Insediamenti residenziali,9.196585432234297,45.47060813868069,"(45.47060813868069, 9.196585432234297)"
2718,17.964,E00000022699,357.812,Dato non in possesso,Insediamenti residenziali,9.213083490679184,45.47120752974011,"(45.47120752974011, 9.213083490679184)"
2719,9.339,E00000021116,59.2927,Dato non in possesso,Insediamenti residenziali,9.203255551644606,45.46961387436025,"(45.46961387436025, 9.203255551644606)"
2720,20.011,E00000031752,147.774,Dato non in possesso,Insediamenti residenziali,9.221245348075227,45.46915351876527,"(45.46915351876527, 9.221245348075227)"
2721,18.036,E00000031828,78.7851,Dato non in possesso,Insediamenti residenziali,9.1638676520569,45.469670161455376,"(45.469670161455376, 9.1638676520569)"
2722,17.831,E00000020704,127.741,Dato non in possesso,Insediamenti residenziali,9.192683289561971,45.469553021460726,"(45.469553021460726, 9.192683289561971)"
2723,16.605,E00000031720,119.815,Dato non in possesso,Insediamenti residenziali,9.189315275312437,45.469150733148304,"(45.469150733148304, 9.189315275312437)"
2724,8.768,E00000020836,20.803,Dato non in possesso,Insediamenti residenziali,9.170337768886446,45.46959579782781,"(45.46959579782781, 9.170337768886446)"
2725,20.164,E00000020585,378.629,Dato non in possesso,Insediamenti residenziali,9.2015035311498,45.46922266531017,"(45.46922266531017, 9.2015035311498)"
2726,27.194,E00000031783,217.753,Dato non in possesso,Insediamenti residenziali,9.204639980331784,45.46916146180134,"(45.46916146180134, 9.204639980331784)"
2727,23.261,E00000022521,12.3201,Dato non in possesso,Insediamenti residenziali,9.190554518822095,45.4705300467338,"(45.4705300467338, 9.190554518822095)"
2728,16.685,E00000021531,43.5856,Dato non in possesso,Insediamenti residenziali,9.168409750963948,45.470347327519775,"(45.470347327519775, 9.168409750963948)"
2729,22.071,E00000021131,154.175,Dato non in possesso,Insediamenti residenziali,9.20143776455036,45.469866086965595,"(45.469866086965595, 9.20143776455036)"
2730,18.958,E00000031700,356.577,Dato non in possesso,Insediamenti residenziali,9.208196362708582,45.469051389454535,"(45.469051389454535, 9.208196362708582)"
2731,15.593,E00000021235,255.07,Dato non in possesso,Insediamenti residenziali,9.195037278330483,45.4703399928766,"(45.4703399928766, 9.195037278330483)"
2732,15.438,E00000021131,28.1627,Dato non in possesso,Insediamenti residenziali,9.20133108063603,45.469917660092115,"(45.469917660092115, 9.20133108063603)"
2733,12.375,E00000020936,123.12,Dato non in possesso,Insediamenti residenziali,9.158292734754738,45.469792895040094,"(45.469792895040094, 9.158292734754738)"
2734,17.514,E00000020714,84.7985,Dato non in possesso,Insediamenti residenziali,9.191776861071894,45.469013506708265,"(45.469013506708265, 9.191776861071894)"
2735,22.751,E00000022463,59.4757,Dato non in possesso,Insediamenti residenziali,9.192886561758423,45.47118208804838,"(45.47118208804838, 9.192886561758423)"
2736,22.509,E00000021530,399.641,Dato non in possesso,Insediamenti residenziali,9.168973238111237,45.4706950157598,"(45.4706950157598, 9.168973238111237)"
2737,17.497,E00000021527,225.284,Dato non in possesso,Insediamenti residenziali,9.168720973435299,45.47015764838256,"(45.47015764838256, 9.168720973435299)"
2738,24.382,E00000020804,71.0865,Dato non in possesso,Insediamenti residenziali,9.226447252248061,45.46959267875858,"(45.46959267875858, 9.226447252248061)"
2739,12.951,E00000032192,87.9359,Dato non in possesso,Insediamenti residenziali,9.187707848769293,45.47083410739695,"(45.47083410739695, 9.187707848769293)"
2740,26.918,E00000022515,40.4032,Dato non in possesso,Insediamenti residenziali,9.19097407277461,45.470838843824886,"(45.470838843824886, 9.19097407277461)"
2741,14.911,E00000022301,84.6721,Dato non in possesso,Insediamenti residenziali,9.207137231739694,45.47133009228736,"(45.47133009228736, 9.207137231739694)"
2742,9.95,E00000020836,361.246,Dato non in possesso,Insediamenti residenziali,9.170430720061411,45.4696726234191,"(45.4696726234191, 9.170430720061411)"
2743,25.498,E00000022621,183.432,Dato non in possesso,Insediamenti residenziali,9.228476615395536,45.47129912230571,"(45.47129912230571, 9.228476615395536)"
2744,14.602,E00000022876,105.172,Dato non in possesso,Insediamenti residenziali,9.191484262308464,45.47081730229728,"(45.47081730229728, 9.191484262308464)"
2745,15.568,E00000022618,47.027,Dato non in possesso,Insediamenti residenziali,9.227496331308654,45.471409605797774,"(45.471409605797774, 9.227496331308654)"
2746,16.912,E00000022319,127.02,Dato non in possesso,Insediamenti residenziali,9.185929929189925,45.47114501119856,"(45.47114501119856, 9.185929929189925)"
2747,31.211,E00000031784,138.489,Dato non in possesso,Insediamenti residenziali,9.204296670485885,45.469193901127575,"(45.469193901127575, 9.204296670485885)"
2748,26.954,E00000021891,120.429,Dato non in possesso,Insediamenti residenziali,9.166085140266288,45.47127936574598,"(45.47127936574598, 9.166085140266288)"
2749,23.238,E00000022518,25.5265,Dato non in possesso,Servizi pubblici,9.188075053243592,45.47127783607999,"(45.47127783607999, 9.188075053243592)"
2750,13.833,E00000031847,128.824,Dato non in possesso,Insediamenti residenziali,9.158136597524633,45.469253097278724,"(45.469253097278724, 9.158136597524633)"
2751,20.304,E00000021237,31.0156,Dato non in possesso,Insediamenti residenziali,9.194812969681518,45.47051670519618,"(45.47051670519618, 9.194812969681518)"
2752,16.229,E00000021351,128.653,Dato non in possesso,Insediamenti residenziali,9.212346089580612,45.469327068818785,"(45.469327068818785, 9.212346089580612)"
2753,20.425,E00000031887,119.188,Dato non in possesso,Insediamenti residenziali,9.158757512088785,45.46986923162692,"(45.46986923162692, 9.158757512088785)"
2754,17.729,E00000020353,76.8843,Dato non in possesso,Insediamenti residenziali,9.20962971724089,45.4691155057473,"(45.4691155057473, 9.20962971724089)"
2755,22.56,E00000022766,136.244,Dato non in possesso,Insediamenti residenziali,9.197949084562108,45.4697936959843,"(45.4697936959843, 9.197949084562108)"
2756,25.231,E00000021281,368.843,Dato non in possesso,Insediamenti residenziali,9.20715625902088,45.469418931991314,"(45.469418931991314, 9.20715625902088)"
2757,26.174,E00000022228,58.9059,Dato non in possesso,Servizi pubblici,9.168031203167162,45.471284990851046,"(45.471284990851046, 9.168031203167162)"
2758,5.139,E00000021269,221.301,Dato non in possesso,Insediamenti residenziali,9.207723774971859,45.470471326721956,"(45.470471326721956, 9.207723774971859)"
2759,12.966,E00000032128,79.4208,Dato non in possesso,Insediamenti residenziali,9.19419652805908,45.47042271690689,"(45.47042271690689, 9.19419652805908)"
2760,5.963,E00000020836,27.5597,Dato non in possesso,Insediamenti residenziali,9.170379669031002,45.469644344637864,"(45.469644344637864, 9.170379669031002)"
2761,25.06,E00000022876,186.556,Dato non in possesso,Insediamenti residenziali,9.191750325718004,45.47101288271568,"(45.47101288271568, 9.191750325718004)"
2762,14.733,E00000021632,633.761,Dato non in possesso,"Insediamenti industriali, artigianali, commerciali",9.192940246491132,45.47077481982021,"(45.47077481982021, 9.192940246491132)"
2763,20.762,E00000021941,42.9111,Dato non in possesso,Insediamenti residenziali,9.213736583480738,45.470887361090654,"(45.470887361090654, 9.213736583480738)"
2764,16.2,E00000021448,132.015,Dato non in possesso,Insediamenti residenziali,9.196061196033805,45.47047158012233,"(45.47047158012233, 9.196061196033805)"
2765,25.498,E00000022622,116.729,Dato non in possesso,Insediamenti residenziali,9.228299132553014,45.471537724617455,"(45.471537724617455, 9.228299132553014)"
2766,19.207,E00000021446,140.756,Dato non in possesso,Insediamenti residenziali,9.195431313612437,45.46980891734319,"(45.46980891734319, 9.195431313612437)"
2767,17.023,E00000021135,220.372,Dato non in possesso,Insediamenti residenziali,9.201127712404881,45.46921651309453,"(45.46921651309453, 9.201127712404881)"
2768,13.695,E00000021046,237.115,Dato non in possesso,Insediamenti residenziali,9.196691321003446,45.47018935661706,"(45.47018935661706, 9.196691321003446)"
2769,13.824,E00000032128,47.883,Dato non in possesso,Insediamenti residenziali,9.193817190598931,45.47053685219392,"(45.47053685219392, 9.193817190598931)"
2770,22.922,E00000021273,86.2314,Dato non in possesso,Insediamenti residenziali,9.207321522829504,45.46961852888074,"(45.46961852888074, 9.207321522829504)"
2771,25.525,E00000022317,194.952,Dato non in possesso,"Insediamenti industriali, artigianali, commerciali",9.186840766754669,45.471592611636225,"(45.471592611636225, 9.186840766754669)"
2772,31.337,E00000022199,84.9761,Dato non in possesso,Insediamenti residenziali,9.236904160574765,45.471581595701466,"(45.471581595701466, 9.236904160574765)"
2773,20.019,E00000021116,58.4835,Dato non in possesso,Insediamenti residenziali,9.203130097472668,45.46990274392852,"(45.46990274392852, 9.203130097472668)"
2774,23.401,E00000022228,224.484,Dato non in possesso,Servizi pubblici,9.168018594489347,45.47131074133198,"(45.47131074133198, 9.168018594489347)"
2775,20.879,E00000022701,24.8566,Dato non in possesso,Insediamenti residenziali,9.211737764270364,45.47095984102717,"(45.47095984102717, 9.211737764270364)"
2776,16.453,E00000032192,110.498,Dato non in possesso,Insediamenti residenziali,9.187743502324276,45.47084475486182,"(45.47084475486182, 9.187743502324276)"
2777,29.339,E00000021628,39.9818,Dato non in possesso,Insediamenti residenziali,9.236364568119638,45.47008720271603,"(45.47008720271603, 9.236364568119638)"
2778,16.384,E00000021453,30.253,Dato non in possesso,Insediamenti residenziali,9.194300244245952,45.46966252649204,"(45.46966252649204, 9.194300244245952)"
2779,16.99,E00000022181,62.6055,Dato non in possesso,Insediamenti residenziali,9.195115540925068,45.47139082259135,"(45.47139082259135, 9.195115540925068)"
2780,26.628,E00000004236,409.214,Dato non in possesso,Insediamenti residenziali,9.183545671916237,45.47119590071763,"(45.47119590071763, 9.183545671916237)"
2781,13.511,E00000021144,65.1855,Dato non in possesso,Insediamenti residenziali,9.20182908172771,45.46952321649131,"(45.46952321649131, 9.20182908172771)"
2782,23.541,E00000004236,9.68454,Dato non in possesso,Insediamenti residenziali,9.18391407025222,45.471189340198784,"(45.471189340198784, 9.18391407025222)"
2783,26.628,E00000004236,422.698,Dato non in possesso,Insediamenti residenziali,9.1838900720445,45.47127878780945,"(45.47127878780945, 9.1838900720445)"
2784,21.882,E00000004236,970.261,Dato non in possesso,Insediamenti residenziali,9.183519765829974,45.47164474669284,"(45.47164474669284, 9.183519765829974)"
2785,19.236,E00000004236,233.441,Dato non in possesso,Insediamenti residenziali,9.18370227180288,45.471311628293385,"(45.471311628293385, 9.18370227180288)"
2786,26.675,E00000031785,160.037,Dato non in possesso,Insediamenti residenziali,9.133069954330939,45.469016231823545,"(45.469016231823545, 9.133069954330939)"
2787,23.62,E00000031786,888.497,Dato non in possesso,Insediamenti residenziali,9.134157598185196,45.46904663362964,"(45.46904663362964, 9.134157598185196)"
2788,14.192,E00000009098,163.415,Dato non in possesso,Insediamenti residenziali,9.157942354364625,45.459706096516506,"(45.459706096516506, 9.157942354364625)"
2789,22.633,E00000031852,362.533,Dato non in possesso,Insediamenti residenziali,9.15160826611957,45.468838372998704,"(45.468838372998704, 9.15160826611957)"
2790,31.685,E00000011287,1053.51,Dato non in possesso,Insediamenti residenziali,9.157867431302657,45.45105471491039,"(45.45105471491039, 9.157867431302657)"
2791,31.869,E00000033233,516.738,Dato non in possesso,Insediamenti residenziali,9.158025019430621,45.45150638008684,"(45.45150638008684, 9.158025019430621)"
2792,14.259,E00000020714,51.4728,Dato non in possesso,Insediamenti residenziali,9.191946830533555,45.46892708325198,"(45.46892708325198, 9.191946830533555)"
2793,24.035,E00000031720,492.157,Dato non in possesso,Insediamenti residenziali,9.188584960677588,45.4688770888724,"(45.4688770888724, 9.188584960677588)"
2794,19.152,E00000021143,66.9501,Dato non in possesso,Insediamenti residenziali,9.201194638862727,45.46891613329216,"(45.46891613329216, 9.201194638862727)"
2795,26.51,E00000020582,59.3511,Dato non in possesso,Insediamenti residenziali,9.201542879582137,45.46889851856357,"(45.46889851856357, 9.201542879582137)"
2796,19.219,E00000020828,276.078,Dato non in possesso,Insediamenti residenziali,9.163815571634888,45.46888244338208,"(45.46888244338208, 9.163815571634888)"
2797,14.609,E00000031822,173.535,Dato non in possesso,Insediamenti residenziali,9.226180762660464,45.468917993953404,"(45.468917993953404, 9.226180762660464)"
2798,20.324,E00000031847,88.9305,Dato non in possesso,Insediamenti residenziali,9.157998204467134,45.46909335082249,"(45.46909335082249, 9.157998204467134)"
2799,3.1,E00000033235,843.185,Dato non in possesso,Insediamenti residenziali,9.215797158983237,45.45286492911018,"(45.45286492911018, 9.215797158983237)"
2800,29.15,E00000033237,414.426,Dato non in possesso,Insediamenti residenziali,9.203652902829411,45.45456464186139,"(45.45456464186139, 9.203652902829411)"
2801,29.08,E00000033238,342.35,Dato non in possesso,Insediamenti residenziali,9.20333264530615,45.454652985523474,"(45.454652985523474, 9.20333264530615)"
2802,29.87,E00000033242,128.771,Dato non in possesso,Insediamenti residenziali,9.160690099509546,45.45800966449792,"(45.45800966449792, 9.160690099509546)"
2803,26.893,E00000033245,208.487,Dato non in possesso,Insediamenti residenziali,9.156212757869804,45.4589154519968,"(45.4589154519968, 9.156212757869804)"
2804,14.749,E00000033264,61.6253,Dato non in possesso,Insediamenti residenziali,9.149952271215591,45.47096259029771,"(45.47096259029771, 9.149952271215591)"
2805,3.01,M00000007313,85.1156,Dato non in possesso,Insediamenti residenziali,9.18251026506549,45.40078717258818,"(45.40078717258818, 9.18251026506549)"
2806,2.52,M00000007368,543.966,Dato non in possesso,Insediamenti residenziali,9.186411902348251,45.44972295509294,"(45.44972295509294, 9.186411902348251)"
2807,2.82,M00000007471,273.329,Dato non in possesso,Servizi pubblici,9.119777207694048,45.459144380937154,"(45.459144380937154, 9.119777207694048)"
2808,0.892,M00000007476,377.035,Dato non in possesso,Insediamenti residenziali,9.070489176470142,45.45207435386654,"(45.45207435386654, 9.070489176470142)"
2809,3.24,M00000007477,481.282,COMUNE MILANO,Insediamenti residenziali,9.06764756285539,45.45181696824901,"(45.45181696824901, 9.06764756285539)"
2810,2.933,M00000008927,392.939,Dato non in possesso,Insediamenti residenziali,9.167917180376643,45.402725655372535,"(45.402725655372535, 9.167917180376643)"
2811,2.023,M00000008935,134.047,Dato non in possesso,Insediamenti residenziali,9.167702391576205,45.402545224767664,"(45.402545224767664, 9.167702391576205)"
2812,3.551,M00000008940,229.342,Dato non in possesso,Insediamenti residenziali,9.173676666956819,45.417009216666756,"(45.417009216666756, 9.173676666956819)"
2813,3.551,M00000008947,240.244,Dato non in possesso,Insediamenti residenziali,9.173551451881185,45.41614648238767,"(45.41614648238767, 9.173551451881185)"
2814,3.305,M00000008952,229.779,Dato non in possesso,Insediamenti residenziali,9.174226004167085,45.41534473567576,"(45.41534473567576, 9.174226004167085)"
2815,2.595,M00000008971,454.149,Dato non in possesso,Insediamenti residenziali,9.168235371105744,45.40263570905574,"(45.40263570905574, 9.168235371105744)"
2816,3.551,M00000008974,230.188,Dato non in possesso,Insediamenti residenziali,9.17373909887049,45.41743949600335,"(45.41743949600335, 9.17373909887049)"
2817,3.456,M00000008976,80.4253,Dato non in possesso,Insediamenti residenziali,9.17216228565273,45.415760667997986,"(45.415760667997986, 9.17216228565273)"
2818,3.43,M00000008977,169.11,Dato non in possesso,Insediamenti residenziali,9.173877513477134,45.41822156272957,"(45.41822156272957, 9.173877513477134)"
2819,3.41,M00000008983,205.288,Dato non in possesso,Insediamenti residenziali,9.17412393399806,45.41759572047782,"(45.41759572047782, 9.17412393399806)"
2820,3.499,M00000008994,290.071,Dato non in possesso,Insediamenti residenziali,9.172610311049713,45.415892357351446,"(45.415892357351446, 9.172610311049713)"
2821,3.41,M00000008996,211.726,Dato non in possesso,Insediamenti residenziali,9.174207443541816,45.41816953261417,"(45.41816953261417, 9.174207443541816)"
2822,3.551,M00000009001,68.9592,Dato non in possesso,Insediamenti residenziali,9.173602649390894,45.41602336506517,"(45.41602336506517, 9.173602649390894)"
2823,3.499,M00000009008,235.676,Dato non in possesso,Insediamenti residenziali,9.172355453539959,45.41516601976367,"(45.41516601976367, 9.172355453539959)"
2824,3.456,M00000009024,214.482,Dato non in possesso,Insediamenti residenziali,9.172017238384123,45.41533542099067,"(45.41533542099067, 9.172017238384123)"
2825,3.305,M00000009026,232.293,Dato non in possesso,Insediamenti residenziali,9.174267817515288,45.415632252615886,"(45.415632252615886, 9.174267817515288)"
2826,3.499,M00000009036,108.184,Dato non in possesso,Insediamenti residenziali,9.172956385450451,45.416405347759486,"(45.416405347759486, 9.172956385450451)"
2827,3.456,M00000009037,124.174,Dato non in possesso,Insediamenti residenziali,9.172084888025019,45.41598992554038,"(45.41598992554038, 9.172084888025019)"
2828,3.305,M00000009043,237.051,Dato non in possesso,Insediamenti residenziali,9.174205084262463,45.41520091015092,"(45.41520091015092, 9.174205084262463)"
2829,3.262,M00000009048,155.967,Dato non in possesso,Insediamenti residenziali,9.173879268334403,45.416059426139526,"(45.416059426139526, 9.173879268334403)"
2830,3.499,M00000009052,55.5292,Dato non in possesso,Insediamenti residenziali,9.172233122625258,45.414911986085215,"(45.414911986085215, 9.172233122625258)"
2831,3.41,M00000009056,138.137,Dato non in possesso,Insediamenti residenziali,9.174083648404297,45.4174648846178,"(45.4174648846178, 9.174083648404297)"
2832,3.305,M00000009062,221.278,Dato non in possesso,Insediamenti residenziali,9.174389709419643,45.415742337650286,"(45.415742337650286, 9.174389709419643)"
2833,3.305,M00000009066,244.594,Dato non in possesso,Insediamenti residenziali,9.174162660887069,45.41491068840875,"(45.41491068840875, 9.174162660887069)"
2834,3.499,M00000009069,216.329,Dato non in possesso,Insediamenti residenziali,9.172938024633185,45.41628521979404,"(45.41628521979404, 9.172938024633185)"
2835,3.499,M00000009072,238.753,Dato non in possesso,Insediamenti residenziali,9.172334743972565,45.41502276815839,"(45.41502276815839, 9.172334743972565)"
2836,3.551,M00000009074,237.874,Dato non in possesso,Insediamenti residenziali,9.17359318953417,45.41643390103666,"(45.41643390103666, 9.17359318953417)"
